response_time,attempts,confidence,is_application,correct,label
4.721828026108335,2,0.10138447853429644,1,0,0
4.168367365811616,3,0.48740421752618734,1,0,2
2.640260148173488,3,0.07715895195487399,0,1,0
2.7164370637106705,3,0.6283062795794663,0,1,0
12.074324602707946,3,0.4807946790236166,1,0,2
14.889850459764297,1,0.05817201117017967,0,0,0
7.41439770120527,2,0.6271121787224663,1,0,1
11.224729290668055,1,0.19138231702736164,1,0,1
11.811801942740688,3,0.784351538914432,1,0,2
11.581592768206262,2,0.8264479950821833,0,1,1
1.58777902277494,2,0.28935390504190106,1,1,1
3.718062030669916,1,0.2385564148026157,1,0,0
19.777192636414135,1,0.2985368950792392,1,1,0
7.954876034954429,3,0.5909144652575692,1,1,1
3.2401403962951174,1,0.47805990824620204,0,1,0
14.93184886150163,3,0.41296448806198305,1,0,2
6.684315336602856,1,0.2906052894600901,1,1,0
13.171858198104356,2,0.34545380396120606,0,1,0
11.32631222332507,2,0.033301325822606476,0,0,0
8.868653057047013,1,0.5967383954392622,1,0,0
16.843241418989297,3,0.5472941477074613,0,0,2
1.131325466457093,1,0.4013546203188699,1,0,1
11.770997288100485,2,0.059704922576275354,1,0,1
15.697327476435266,3,0.5037684297955441,0,0,2
15.761918959893276,3,0.25522568497496767,0,0,2
17.461656264304317,1,0.993910971127913,1,0,2
14.086357558077376,1,0.7572150559269969,1,1,0
16.38734693993316,1,0.45082232079166473,0,0,1
13.198900268318578,1,0.7409736379260393,1,0,0
10.769801292814263,1,0.010296080618201864,0,1,0
8.312225307434893,3,0.18812614891258272,1,1,0
15.548226580570766,2,0.0556910422411212,0,1,0
3.2376696906834668,1,0.31095614628707247,1,0,0
7.994292598737569,2,0.3062279994128715,1,0,1
17.80462215232477,3,0.006123905663464324,1,1,0
4.272382319825589,3,0.9202867952358179,1,0,2
5.446010812492369,1,0.8742345762728638,1,1,1
7.576234100200779,1,0.5646401919752614,1,0,0
3.655394262174356,3,0.5874622902326925,1,0,2
13.36072316802614,1,0.018385384427523133,1,1,0
6.804238985582526,2,0.17128026723416545,0,0,0
5.020697310917909,3,0.5454063382679747,0,0,2
7.334452039370279,2,0.5659425652921177,1,0,0
12.475466978500528,3,0.9973702140875399,1,1,0
7.040919654978008,3,0.971637499212476,0,0,2
7.3872107071079816,2,0.3241548541019854,1,0,0
15.683935034820351,3,0.7551615308903904,0,1,0
4.609476785476966,1,0.3189821452311774,0,1,1
9.16854973719997,1,0.31188973071463844,0,0,0
16.337136108025177,2,0.4984541450851976,1,0,0
8.026410829018381,1,0.8097143707951866,0,1,0
19.316629552368347,2,0.7385042886392306,0,1,0
17.96802993461238,3,0.717960777867942,0,0,2
2.1370107930295306,1,0.11145522816952003,1,0,1
12.898919673319917,2,0.15911515396998122,0,0,0
12.305733245923875,3,0.4030862260477066,1,0,2
11.254585540956645,3,0.2904415748172654,1,0,2
8.272483544906677,2,0.4683559157188597,0,0,0
16.371613113080404,3,0.8163442534090769,0,0,2
10.328527829295014,3,0.7709594916537071,0,0,2
13.449384213251001,1,0.0212888622359656,0,1,0
19.30313229981093,2,0.9844660374246035,0,1,0
4.8765259309919715,3,0.4958761384862861,1,1,1
5.305540333365318,1,0.3346993962108975,1,0,0
5.177768532598244,2,0.9692949010176195,1,1,0
3.177929963668437,1,0.4646017993679906,0,1,0
12.297410451625524,2,0.46678618628249546,1,0,0
10.688068170270068,2,0.6090299198984964,1,0,0
17.98267806131316,1,0.96971441154297,1,0,2
5.614474006199602,1,0.3700200155822211,0,0,1
5.357747582009447,3,0.4821118655743356,1,0,2
9.769695096163847,2,0.6371301391433132,1,0,1
6.926788785414669,2,0.3812927806340486,1,1,0
2.9933160981563978,1,0.38191216118810234,0,0,0
15.820764486672893,2,0.7487310374268362,0,1,0
3.4970374503897754,3,0.12929997823216988,0,1,1
15.911371773131203,2,0.13090075150992542,0,1,0
18.388037940674227,3,0.009895787033612158,1,1,0
18.957698147702637,3,0.5397394777822516,0,1,0
14.151275796338702,1,0.9827493268490533,0,0,2
12.420893713759519,3,0.7223010231919984,0,1,0
11.707662423940919,3,0.5038365829270391,0,0,2
18.989692064008505,2,0.7353274716415674,1,1,0
12.585802374140117,3,0.512256075712768,0,1,0
16.20518847876903,2,0.6664657084978303,1,0,0
19.857373838211803,3,0.6056946251249145,0,0,2
8.984918411064244,3,0.8071865032109281,1,0,2
6.255342691541916,2,0.697533004348403,1,0,0
19.33838370091164,3,0.4481539996332383,1,0,2
17.330714258878448,3,0.42896855262361644,0,0,2
5.1903652018348625,1,0.3830416803717259,1,0,1
11.000571164241904,2,0.8963329048993102,1,1,1
2.9966333051656417,2,0.5261361757119714,0,1,1
8.734447106508382,3,0.8760843886958108,0,0,2
1.9538500641985772,3,0.4376150265234522,0,0,2
17.26839846357559,1,0.025701595338015193,1,1,0
10.310445524930092,1,0.19356334473512293,0,1,0
17.15742822450003,1,0.7690103880474144,0,1,0
2.6700576276492347,1,0.09168458542651059,1,0,0
5.947260437999925,3,0.20531897196207682,0,1,0
2.152093281272221,3,0.5049816347760538,1,0,2
3.189125014286728,3,0.02367264345538922,0,1,0
16.405048325945568,1,0.712792983931029,1,1,0
8.5727413916849,1,0.7273037570711222,0,1,0
6.417398414971814,2,0.9300781818411854,1,0,2
15.992620204742387,1,0.050802734018000284,1,1,0
12.957479769095645,3,0.4153692884569369,0,1,0
11.213091567630538,1,0.21524778253795462,0,0,0
8.758331375167003,3,0.9251005809948661,0,1,0
16.12821651606746,2,0.8104857314176251,1,1,0
2.322395799505341,2,0.10745569533761234,0,1,1
15.766397667406695,1,0.8787544667107641,1,0,2
18.408676233551905,2,0.5189454917733912,0,1,0
13.67420491216892,3,0.46342082719026445,1,1,0
5.5780411858778365,3,0.5989097918084398,0,0,2
16.503384449908467,3,0.9924616194636473,0,1,0
1.157338896828601,3,0.40551996406675106,0,1,0
10.592962363092957,2,0.8883137601585862,0,0,2
3.971513429651992,2,0.6821118341300293,1,1,1
2.711660373811477,3,0.9133538032581844,1,1,1
13.984790299757636,1,0.2569346229272623,0,1,0
2.8868706073536545,3,0.09517674207416593,0,0,2
2.6116641487251,3,0.8601181522112834,0,0,2
17.794911202427322,1,0.5242109752194446,0,0,1
11.768951546715707,3,0.27635437187435685,1,1,0
2.4167911297189657,1,0.9467794160956724,1,0,2
13.954871727649488,3,0.419998213690285,0,0,2
18.946291141710322,1,0.5689005999482982,1,1,0
15.11766273626785,2,0.22205660010239514,0,1,0
15.473100620741794,3,0.08791212821022232,1,1,0
18.836657466070545,3,0.28226298903057145,1,1,0
13.766090018696033,3,0.5173672354697717,1,1,0
15.263297208487554,3,0.6167639946530041,1,0,2
19.258250460910023,1,0.8331168472234248,0,1,0
6.838193789926424,3,0.25813752687303415,0,1,1
15.756895194776082,3,0.5666830288506868,1,1,0
7.865716351632932,1,0.2056314165125428,0,0,1
2.787645957913537,3,0.9908128126289519,0,1,1
19.70789547171361,1,0.8485259352161882,0,0,2
2.481120483701239,2,0.9116903628673882,0,1,1
14.136594055600959,3,0.996588954329692,1,0,2
12.980568210667796,1,0.03124202109000973,0,1,0
4.426310624279208,1,0.8553633418577694,0,0,2
17.08732398599744,3,0.40990883610144946,1,0,2
19.32737297679906,2,0.640993780812523,1,1,0
13.38591131560261,2,0.6014201698505309,1,0,1
17.49483496764716,2,0.3216244799490162,0,0,0
6.076604283165031,1,0.2435662501232615,0,1,0
13.773823679299268,2,0.8166802811183529,0,0,2
15.857217325127237,1,0.3772309506821472,1,1,0
14.46110614987232,2,0.8672803693303117,0,1,0
12.494565048767216,1,0.16339318622780497,0,1,0
14.761106696377901,2,0.3470942251477074,1,1,0
13.116862834133435,1,0.48404104465444464,0,1,0
18.14860051095873,2,0.691877766807924,1,0,1
13.615120717041117,2,0.942986673317757,1,1,0
10.864636009788569,2,0.803654025766229,1,1,1
2.3681385847881393,3,0.21433339448812694,1,1,1
12.14624488823871,1,0.6779371933424563,0,1,0
17.365025638239313,2,0.3488841505256829,1,0,0
18.253667934957686,3,0.017478474522413023,0,0,2
4.062112754912319,3,0.1611126461054576,1,0,2
19.682643812701304,1,0.6245668626009507,0,0,0
4.66361168720535,3,0.33655530903570297,1,1,1
15.459698746286813,1,0.4750313553489318,1,0,1
1.1198701117690908,3,0.6873001563161987,1,1,1
11.784914589035587,3,0.2301466912430976,1,0,2
7.650710392109604,3,0.5578317287197879,0,1,1
8.29017548365599,3,0.5586530252537699,1,1,0
13.568828302131834,2,0.4512360621458097,0,1,0
6.043559281221545,1,0.3987237853692509,0,1,1
10.46813514112705,1,0.0009109839957051058,0,0,0
10.483595616012494,3,0.6521350179469193,1,1,0
8.286003533876919,1,0.8974356956726246,1,1,1
6.609768825047174,1,0.8852504602581804,0,0,2
4.033510590977811,2,0.19987808338310853,0,1,1
13.387255445949032,3,0.5438294055075874,1,0,2
9.065903452257812,2,0.6258904327755235,1,0,1
12.953551958522592,2,0.23228276596476904,0,0,0
10.975469938351534,3,0.2362917638180151,0,1,0
4.752534388541916,3,0.2594030578450346,1,1,1
3.4923205668834574,1,0.5698118090768335,0,0,0
2.5413696729616575,1,0.1052924954470944,0,1,0
9.457832785302813,3,0.5575513794990935,1,1,1
15.741232555050802,3,0.3257857091966744,1,0,2
12.835261495405696,3,0.2496667886959124,1,0,2
2.6508368652981464,2,0.2590205208350673,1,1,1
6.4857596981213765,2,0.6490522013997413,1,0,0
9.021809734516566,1,0.7105798503570164,1,0,1
14.786072437152235,1,0.1362258770337259,0,0,1
2.1652642015884767,1,0.5507535267069705,1,1,1
4.35490188385757,1,0.8891005863935438,0,1,1
18.948144823890246,2,0.39761843943145436,0,0,1
17.297000053241792,3,0.844302551838108,0,1,0
17.79814588615647,1,0.6451344798514239,0,1,0
1.8861861871881807,2,0.71886328063007,0,0,0
8.230774361163185,3,0.1924324467860271,1,0,2
1.5666800962405443,3,0.3889638044770969,0,1,1
13.264181017040833,3,0.7063784446523359,0,0,2
4.810146466214821,1,0.4368068247032161,1,0,0
14.410874796773543,3,0.15461408951569755,0,0,2
12.55674988071362,1,0.3738846043978884,1,1,0
4.046929336214119,3,0.49407161586390724,0,1,1
1.850722004054705,3,0.20563930428194976,1,1,1
4.241771564396892,3,0.7783411672740557,0,1,0
3.554827943625187,2,0.4680569969316133,0,1,0
1.5769326881953456,1,0.37472812501977515,0,0,1
12.839032002053754,3,0.84526977761128,1,1,0
6.16003443457564,2,0.8142808530952128,0,0,2
7.478187164653728,2,0.3982467519051517,0,1,1
12.126497363314254,2,0.2915567128523614,1,1,0
6.283845586973987,3,0.6114239277317663,0,1,1
3.481948135034432,3,0.9560216057839821,1,0,2
9.56149904924836,2,0.8752413601861331,1,1,0
5.631365004916221,1,0.8100374146268797,0,0,2
7.312385245478972,3,0.5837556692820608,0,0,2
1.75148849038327,1,0.8729836164700873,0,0,2
16.408314304667154,2,0.9261600745820584,1,0,2
17.053363869103247,2,0.7443672915272807,0,1,0
2.948348395417864,1,0.11497892454053571,0,0,1
13.5188630372485,1,0.8700342841927866,1,0,2
12.078389098547694,3,0.7399301851322212,1,0,2
8.855661257553487,1,0.0010725021275335145,1,0,0
13.064102226411707,1,0.4457067702780442,1,1,0
10.78217460291944,1,0.9966692057958924,1,1,1
12.495967075214004,3,0.8677704124265129,0,0,2
8.344076070028045,2,0.6490420123874944,1,0,0
2.7909166828713463,1,0.9935126204786103,1,0,2
19.109685054771614,2,0.6803417710729269,1,0,1
10.71671983024846,2,0.6627513072742476,1,1,0
9.15374526509346,1,0.1800331889239829,0,1,0
2.8705172754093566,2,0.5217617217397167,0,0,1
4.498032310825521,3,0.5551384576678866,0,0,2
11.454297817970618,2,0.9502651992540198,1,0,2
18.349755351589575,2,0.02222350014957697,1,0,0
2.4196752187231834,2,0.8509823418731202,1,0,2
9.292652655868064,2,0.04317463534641419,0,1,0
18.562928425035288,2,0.26546706158352296,1,1,0
7.697276469411936,1,0.8336445647854391,1,0,2
3.8814479624133633,2,0.9342299976427284,0,0,2
11.426192249718016,1,0.6171670875553945,0,0,0
19.014290113460127,2,0.6096124397621185,1,0,1
11.730337506318754,2,0.439207996058819,1,0,0
16.543522495873475,2,0.11608943725540766,1,1,0
6.829322884796919,2,0.23277866896880595,0,0,0
8.678287099640277,2,0.7411771249796872,1,1,0
2.5645172673007695,1,0.18020285704959282,1,0,1
8.009957654310268,1,0.2659652303624732,1,1,0
14.473535469065936,2,0.04973903482812658,1,0,0
18.146442786256863,2,0.04421285407736897,0,1,0
3.6281105118146684,1,0.3336607712565881,0,1,1
4.367766435192883,2,0.7292187450080501,0,1,0
7.5782581147703825,1,0.6678736396208783,0,1,0
14.970275886922265,1,0.5842839139689483,1,0,0
10.54911525435916,2,0.17041323912617312,0,1,0
17.69777452536468,3,0.18025591591676804,0,0,2
17.440587465828354,2,0.3119945891119974,1,1,0
19.566322975750868,2,0.8474010134323403,1,0,2
5.454847989159732,3,0.4332644796335653,1,0,2
7.147043998980791,3,0.546557672202745,1,1,0
4.046588169892036,2,0.3853676971216691,1,1,1
4.945054593237171,1,0.38254485478495714,0,0,1
6.673910909560478,3,0.9594380259234252,0,0,2
4.538604368924677,2,0.05174539925920896,1,1,1
3.6637093401285052,1,0.39740988363391383,0,0,1
16.166402132973218,2,0.9958092594905922,1,0,2
2.5281834519256297,3,0.05940679425168738,0,1,1
3.9079531937721255,3,0.960481923209125,0,0,2
13.934512359844263,3,0.06606133483165799,0,0,2
2.7252269844008596,3,0.5074764852592918,0,0,2
12.843565610661479,3,0.7392903483786335,0,0,2
8.816027722594242,1,0.5885327691419806,0,0,1
18.994212470682776,2,0.8053121200861174,1,1,0
8.28050248745214,3,0.43136751409244334,1,0,2
2.5777858095071777,2,0.7135406337801472,1,0,1
6.193744041933302,3,0.8644578584813772,0,0,2
5.955053690564368,1,0.242224960193426,1,0,0
9.520677112175456,2,0.5060816051954948,0,1,0
7.787038698801263,2,0.4201780003801623,0,0,0
14.075284434735769,2,0.4868568759621513,1,1,0
4.427654648981658,1,0.4556756242997839,0,1,0
14.656103217133438,3,0.0715384459943259,0,0,2
8.575667190605522,3,0.9271248313597238,1,0,2
19.435632883902958,2,0.37635783319442917,0,1,0
2.240469132257416,1,0.7600270884943143,0,0,1
18.499840878112717,3,0.8715795466717905,0,1,0
11.104145563744428,1,0.9065557319322187,1,1,1
15.888703646392642,2,0.865360800155983,0,1,0
19.92451901994004,1,0.31459804022825655,1,1,0
12.041442377634347,1,0.7932483847902434,1,0,1
6.584863724019974,2,0.7284324864250539,0,1,0
8.62915513738706,1,0.811501055371606,0,1,0
5.54286387246246,1,0.7455510539272507,1,0,0
12.776298139744476,2,0.41148557820326437,1,0,0
18.707205273287467,1,0.39134092341758964,0,0,0
19.209867368290457,2,0.8315585780069791,1,0,2
15.79648626026389,2,0.668812909290049,1,1,0
2.9200170424673697,1,0.145565542483157,0,1,0
18.8589973619798,3,0.6934213009400851,1,0,2
12.278957832752885,2,0.7534718001255987,0,0,0
18.048990959891633,2,0.6698364623019144,1,0,0
17.80434811109927,1,0.3047914955475792,0,0,0
9.12135509748505,2,0.9982477459716508,1,1,0
8.621609934219888,1,0.887644123632753,1,0,2
16.382681051707788,1,0.5051225484184252,0,1,0
13.11862530489627,3,0.4264561068964702,1,0,2
7.465129731105839,2,0.8362712315256793,1,1,0
18.468664799003825,2,0.22800509863279106,1,0,1
15.198651186440784,3,0.13009227482320995,1,1,0
6.335000157336053,2,0.6369527756168614,0,1,0
3.2881297028626606,3,0.8334021183040063,0,0,2
8.827704237542736,3,0.09954335710572793,0,0,2
6.184610019300579,3,0.03619336345450064,1,0,2
15.08792056783541,2,0.30440528769127306,0,0,0
7.213269383057526,1,0.7837202734956247,1,1,1
15.527137335129272,3,0.10171050916872126,0,0,2
11.452733315079612,1,0.7622706143163283,1,1,1
13.144867908395382,2,0.6118491556056116,0,1,0
18.966718929642024,3,0.8681356059912624,1,1,0
1.417300912442657,1,0.5104027421442875,0,0,0
1.415678355491745,3,0.9539318143268299,0,1,0
18.52395766259518,1,0.9484556543144715,1,1,0
2.3348699341767123,1,0.9847406219768096,0,0,2
2.693177913037882,3,0.32150299969268314,1,0,2
6.129837717999036,1,0.1284692617988219,0,1,1
17.607499727960334,1,0.05460948200582594,1,1,0
8.074430159727902,2,0.9694478703753734,1,0,2
3.023280954996339,1,0.7642078849588152,0,0,1
18.167726223282934,2,0.692215001936489,1,1,0
18.557474249912687,2,0.3780503289607404,1,1,0
4.853412549086255,2,0.3768511790511824,0,0,1
9.59184907010193,3,0.07023277351032164,0,1,0
15.464907580350232,3,0.010967671022455772,1,0,2
19.299482114438398,1,0.20493717796301647,0,0,1
19.652022742154042,1,0.2836648711357377,0,1,0
16.418765135717834,2,0.6567287933049943,1,1,0
7.397207212103537,2,0.13776135778478515,1,0,1
17.672333223268613,2,0.10784743913151285,0,0,0
18.569146619943766,1,0.7144204038941926,1,1,0
13.602944660141763,3,0.816869609950008,1,1,0
5.641097210320299,2,0.6074147783919732,0,1,1
4.108899523720438,3,0.5858137784632431,0,1,0
19.212567075524234,3,0.964093832044499,1,1,0
16.03728227290967,3,0.33869305809470174,0,0,2
15.742879079548649,2,0.6817645991087915,1,1,0
13.18276470762653,3,0.9746550547732807,0,0,2
18.762686063777718,3,0.8572913830259561,0,0,2
1.9872311675391376,2,0.9051577324631609,0,1,1
16.633810966745113,3,0.5800153461322906,0,1,0
9.877617339878878,1,0.22211426109298738,0,0,0
12.273456795248594,3,0.9474682774168645,0,1,0
19.432502387445663,2,0.3238136872280335,0,0,1
16.500166088892527,1,0.7718218337477735,0,0,1
13.258625188645011,1,0.11022427145723046,1,0,0
6.822711786036613,1,0.8538424456749346,1,1,1
6.688055026316092,1,0.10586245956083673,0,0,0
8.171950542193194,2,0.05076868201457396,0,0,0
9.162496786941107,3,0.8950401342819762,0,1,1
8.454264155015133,2,0.22932350317276384,1,1,0
18.272719855705507,1,0.6276212561331173,0,0,0
4.106383340305759,3,0.6005483027338461,1,0,2
14.143911641876864,2,0.6622411205441707,0,0,1
12.552911020599772,3,0.8484253296175231,0,0,2
8.840306441850762,3,0.2896512362602679,1,0,2
13.563624628554127,3,0.4430424290908562,1,1,0
10.82005542913416,2,0.5412830269921842,0,1,0
18.112827314808268,2,0.4089207333481696,0,1,0
6.278797191379606,3,0.878517452698825,0,1,0
14.154236446251826,2,0.44292871345521734,0,1,0
5.006086593187485,1,0.5225351705339417,1,0,0
8.050516141005996,3,0.6736506719321483,0,0,2
1.5135302678876648,2,0.59856043628022,0,1,0
9.896340788452838,1,0.47676603791334127,0,1,0
2.310804397928258,2,0.4935306063219317,0,1,1
14.977111030155433,1,0.3420028799232646,1,0,1
3.6129367073322096,3,0.7736330366318398,0,0,2
19.68717722118558,2,0.003192514658121426,1,0,0
13.167515985180856,1,0.5942731570108066,0,0,0
10.516595028105995,2,0.7828682614741819,1,1,0
12.937012928446938,2,0.4467984812310749,0,0,1
5.282779616768837,3,0.6920133149231522,0,0,2
4.420635647893979,3,0.5090837043214259,0,0,2
9.547408672118136,1,0.6401310077924155,0,0,0
8.041508966761604,2,0.6764100145900502,1,1,0
4.163613543822365,2,0.06864603074697939,1,1,1
12.456562229962628,3,0.507336603499071,0,0,2
6.480620301580624,3,0.8923060599545032,1,0,2
12.738922315319835,3,0.6905258068502956,0,1,0
19.13571706384257,1,0.29494487629478827,1,1,0
19.806789683574557,2,0.4344969757152889,1,0,0
7.2858408766799485,3,0.17433258218201275,1,1,1
7.420466695949766,1,0.5909305695567271,1,0,1
8.226202223241094,3,0.9645948662618957,1,1,0
15.529704038228799,2,0.5668409323109822,0,1,0
6.272468536999537,3,0.2780441957191717,1,0,2
9.355266668978729,2,0.7747155115376492,0,0,0
16.814718640779056,3,0.7295414120530922,1,0,2
4.044894111911466,3,0.8166551516023441,0,0,2
5.325848697036193,2,0.23899738829334072,0,1,0
15.218105927313902,2,0.18789846296127655,1,0,1
15.326021396249685,1,0.22846619917097655,1,1,0
1.4629684143098731,1,0.5406384456570146,1,0,1
8.439037406767934,2,0.9981333251114638,1,1,0
3.6517250114082302,1,0.44087723408725954,0,1,0
6.896951848012156,2,0.31492683012872913,0,0,1
16.31221631153535,2,0.34630095990439935,1,1,0
18.896892605609118,3,0.4067523528305401,0,0,2
19.08904740075975,3,0.5866273362382702,1,1,0
8.702660724799497,3,0.7892904873722636,0,1,0
19.053531192227137,2,0.6398118397729539,0,1,0
18.15412234836341,1,0.40430195413471504,1,1,0
19.6664830617659,3,0.8571435976932057,1,0,2
7.586754650876776,3,0.6301849000712708,0,1,1
3.8034769764212504,2,0.47172898693876564,1,0,1
1.8041291473940149,1,0.5719228461334027,0,1,1
16.53258277500713,3,0.11408854136015156,0,1,0
11.289926299712706,1,0.03316725910586382,1,0,1
12.001683062185421,1,0.6565833565305346,0,1,0
13.381255650218197,3,0.8904383710427328,1,0,2
14.70992295873616,3,0.009336708708631125,1,0,2
16.122790885966282,1,0.6699214394659488,0,0,1
18.890537068338855,1,0.29648599485324245,0,0,0
6.881425220042325,3,0.6938496470675942,1,0,2
19.544560950507517,3,0.8279161539217013,1,1,0
4.21970838728973,2,0.6494996868185684,0,0,0
15.648143338923761,3,0.021765999587862517,0,0,2
11.54366086023789,1,0.8946274788434383,0,1,1
12.35553781755227,3,0.9444766980194746,0,0,2
6.88677830872548,2,0.8603945891932089,0,1,1
6.192986547033131,2,0.5718960916401635,1,0,0
14.808070965207397,3,0.7799615550839593,1,1,0
2.8410696816244396,2,0.8954968626786624,1,1,1
14.261628208497193,3,0.9167562331865656,1,0,2
6.132286974038006,1,0.009627816393408262,0,1,0
9.46566097729764,2,0.1351058416285248,1,1,0
9.370753326245026,3,0.5569914494033276,0,1,1
9.885645597638792,1,0.029218532442706113,0,1,0
11.936083382361987,2,0.18541425166354064,0,1,0
4.818594353296408,3,0.9042989863055119,1,1,1
10.206104000335856,3,0.6977055838264469,1,0,2
6.478982158301463,1,0.9397093885512597,0,0,2
2.180643539690432,2,0.4581915489843347,0,1,1
19.4842712950995,2,0.8255153212906775,0,1,0
6.312075119271024,2,0.03547472162891763,1,0,1
12.905186077633237,3,0.7890189335371512,0,0,2
13.597016269990963,3,0.5822830965498423,0,0,2
3.9665656799024003,2,0.7463617709720064,0,0,0
11.620225905126151,2,0.7561436709362834,0,1,0
10.74414819522161,3,0.9607247367217313,1,1,1
8.038884618335848,3,0.8161367667794474,1,0,2
4.638837783666367,3,0.4720122388576463,0,0,2
11.059088159979403,3,0.5715809478043455,0,1,0
4.829855060085508,2,0.004030930845857594,1,0,1
19.11439451755895,2,0.9289780019217838,1,1,0
3.527730406874397,2,0.2608373853388948,1,1,1
15.40853343979283,3,0.5720831603348294,0,1,0
9.08401840949393,1,0.44427312881862424,0,1,1
4.229556679203033,3,0.422967126911342,0,1,0
11.22995924751056,3,0.529689052571774,0,0,2
18.794987246559224,3,0.7174756982622513,1,0,2
6.306060663652939,1,0.49033240629456043,1,1,1
17.2643132744821,3,0.5221062462080038,1,1,0
4.991166085122289,3,0.45470880509688605,1,0,2
1.6951451558186048,2,0.6227484815046839,1,0,0
13.088516820218073,3,0.052858022793076054,0,1,0
11.343965713604266,2,0.9527740308555709,0,0,2
6.383674577544743,2,0.7344993463759637,1,1,1
19.019584564260356,2,0.4780945839200673,0,1,0
12.577807807061955,2,0.637720173789902,0,1,0
18.57780937233657,3,0.6752103522670195,0,1,0
16.562204671460506,3,0.0007446501296564101,0,0,2
4.880028458612151,3,0.7470373696736621,0,0,2
8.320202160903788,3,0.4582362726352681,1,1,1
12.26452751074645,2,0.18757634514577004,1,0,1
12.047747580571066,1,0.8109341760902965,1,1,0
7.10580684206976,3,0.7025795308523033,0,0,2
17.263143798609608,2,0.07691909750185577,1,0,0
4.290100619733746,3,0.6974264563678373,1,1,1
13.820899541790245,3,0.3662374545097544,1,0,2
19.380992976460043,2,0.3666683852187864,1,0,0
9.951638595516318,1,0.2829282541651146,0,0,0
7.044519217431881,1,0.41533985305118337,0,1,0
16.784003004300125,1,0.2542664102102077,1,0,0
5.50834023398368,1,0.5958308606119282,1,0,1
11.421597733793602,3,0.799922445103487,0,0,2
13.791877689298532,1,0.2842674734708862,0,0,1
2.805813680496126,3,0.9748472948013293,1,0,2
4.269018857651129,3,0.3072004441897447,1,1,1
7.827082663053682,3,0.5220612590821214,1,0,2
1.6926681636131913,3,0.40026110142327465,0,1,0
14.291947033917316,1,0.9768852956955735,1,1,0
18.4399114929634,1,0.5328955573814954,1,0,0
19.599224340474493,1,0.7957248432626078,0,0,1
5.002663599838064,1,0.4517938994475289,1,0,0
9.632395808262634,3,0.6714306538754968,0,1,0
7.954957367157921,2,0.8692876337728684,0,1,0
12.900555930449913,1,0.7682702557531349,1,0,1
12.363975901842458,1,0.6216372809914945,0,0,0
16.598802398880146,3,0.4310616454778974,1,1,0
16.389477654547974,2,0.2894272419296091,1,0,1
8.723377531809259,2,0.9986916370668314,1,0,2
